EIN,NAME,APPLICATION_TYPE,AFFILIATION,CLASSIFICATION,USE_CASE,ORGANIZATION,STATUS,INCOME_AMT,SPECIAL_CONSIDERATIONS,ASK_AMT,IS_SUCCESSFUL
263795773,LOAVES & FISHES INTERFAITH FOOD MINISTRY OF POOLER,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263799055,GREENWOODKNIGHTS,T4,Independent,C1000,ProductDev,Trust,1,25000-99999,N,15239,1
263801532,CLARK COUNTY CHRISTIAN,T3,Independent,C1000,Preservation,Association,1,100000-499999,N,10871,1
263806670,CHILDREN AGAINST CANCER FOUNDATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263808290,ARTS NOTICED CORPORATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263808628,ORANGE COUNTY GANG INVESTIGATORS ASSOCIATION,T6,Independent,C1000,ProductDev,Trust,1,10000-24999,N,20953,1
263808930,EL PUEBLO LEARNING & TECHNOLOGY SERVICES INC,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
263812878,TOP NOTCH SPORTS PERFORMANCE ENHANCEMENT,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
263818750,ALPHA PHI SIGMA,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
263819640,PROJECT PAY-ITFORWARD,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,29753,1
263827539,SONOMA COUNTY SEARCH AND RESCUE INCORPORATED,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263831884,EMMAUS CALLING INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
263835075,BARTRAM FOOTBALL ASSOCIATION INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263839572,SHARE THE BEAR INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263847191,CORTLAND FINNEGAN ARK 31 FOUNDATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263847305,HALF PRICE CARBON CREDITS,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
263848831,FORGET ME NOT MISSION II,T3,Independent,C2100,Preservation,Trust,1,0,N,5000,1
263850949,A LIFES WISH INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263851530,DENVER PROFESSIONAL MENS CLUB,T7,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
263857838,TRANSPORTATION ENERGY PARTNERSHIP,T3,CompanySponsored,C2100,Preservation,Trust,1,10000-24999,N,5000,0
263862156,PORTLAND BLUES & JAZZ DANCE SOCIETY,T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,38418,1
263863602,TEXAS P2,T4,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
263874853,GLOBAL MERGER & ACQUISITION ADVISORY GROUP INC,T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
263877436,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,T5,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,1
263878645,ELIZAS LIBRARY,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263882424,CENTER OF EMPOWERMENT FOR FAMILIES AND YOUTH INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263883104,TURKISH AMERICAN ASSOCIATION OF ALABAMA INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263885231,MT OLIVE OUTREACH CENTER OF STOCKBRIDGE INC,T3,Independent,C1700,Preservation,Trust,1,0,Y,5000,1
263887679,SUNSET BEACH PARTNERS INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263889252,27TH DISTRICT AGRICULTURAL ASSOCIATION FRIENDS OF THE SHASTA,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,64665,1
263889889,MISSION 133 INC,T3,Independent,C1700,Preservation,Trust,1,0,N,5000,0
263894766,SIGMA PHI EPSILON - MONTANA BETA ALUMNI AND VOLUNTEER CORPORATION,T7,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
263895048,ASSOCIATION OF CLINICAL RESEARCH PROFESSIONALS,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
263897712,GREEN COALITION OF SAN JACINTO VALLEY INCORPORATED,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
263901991,ASSOCIATION OF US MILITARY VETERANS,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263906461,CDM BOXING ASSOCIATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
263906530,ULTIMATE DERBY RADNESS,T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,20396,1
263917210,JOURNEY OUTREACH NORTH AMERICA,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
263917721,DRAWING DREAMS,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263922968,TIMS KIDS INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263924840,WATERCUP MINISTRIES INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,162211,1
263929203,BUSINESS EXECUTIVES NETWORKING GROUP,T4,Independent,C1000,ProductDev,Trust,1,10000-24999,N,15282,1
263934412,UNITED COMMUNITY OUTREACH,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263934575,HELP A LITTLE ONE INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263935100,SRBS OF WICHITA INC,T3,Independent,C7200,Preservation,Trust,1,0,N,5000,0
263939497,CANINE CLASSMATES,T3,Independent,C1400,Preservation,Trust,1,10000-24999,N,5000,1
263941348,HOUSTON HEALTHCARE EMS INC,T3,Independent,C1000,Preservation,Trust,1,5M-10M,N,1262197,1
263944470,CALIFORNIA ASSOCIATION OF AFRICAN AMERICAN SUPERINTENDENTS AND ADMIN,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,235454,1
263948624,VETERANS OF FOREIGN WARS DEPARTMENT OF KANSAS LADIES AUXILIARY,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
263952548,5CS CHILD CARE CENTERS,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,99879,1
263959934,ALLIANCE OF DIVINE LOVE INC,T3,CompanySponsored,C7000,Preservation,Association,1,1-9999,N,5000,1
263962604,ELEGANT LADIES HAVEN,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
263962742,LEARNING VILLAGE HOMESCHOOL RESOURCE CENTER OF FRESNO,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
263964588,COMMUNITY SCHOOL FOR CREATIVE EDUCATION,T3,Independent,C2000,Preservation,Trust,1,1M-5M,N,487989,0
263966611,ADVOCATES FOR VICTIMS OF ABUSE,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
263971691,UNVEILING RESTORATION COMMUNITY OUTREACH,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,45100,1
263973827,PLYWOOD PEOPLE INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,137399,1
263978619,SPANISH RANCH I NEIGHBORHOOD EMERGENCY RESPONSE TEAM,T4,Independent,C3000,ProductDev,Association,1,0,N,5000,1
263979862,EVERYONE DESERVES A SECOND CHANCE AT LIFE,T3,Independent,C2000,Preservation,Trust,1,10000-24999,N,5000,1
263983936,ALPHA PHI SIGMA,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
263984768,HEAVENS MULTITUDE INC,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,5000,1
263989123,SAN RAMON VALLEY EDUCATION FOUNDATION,T3,CompanySponsored,C1000,Preservation,Trust,1,25000-99999,N,66898,0
263990033,GLENDALE POLICE EXPLORER POST 2469,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,0
263992282,CALCOM ASSOCIATION,T6,Independent,C2000,ProductDev,Trust,1,25000-99999,N,8224,1
263992600,FUTURE FARMERS OF AMERICA AND ITS STATE ASSOCIATIONS & LOCAL CHAPTER,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
263996133,ASSOCIATION OF CLINICAL RESEARCH PROFESSIONALS,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
263999201,WEST MEMPHIS POLICE BENEFIT FUND,T3,Independent,C1200,Preservation,Trust,1,1-9999,N,5000,1
263999751,HALIBUT COALITION INC,T6,Independent,C2000,ProductDev,Trust,1,0,N,5000,1
264000815,CALIFORNIA AMATEUR SOFTBALL ASSOCIATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264001301,BASIX KNOWLEDGE FOUNDATION INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264002710,VETERANS OF FOREIGN WARS OF THE UNITED STATES AUXILIARY DEPARTMENT,T19,Family/Parent,C1000,ProductDev,Association,1,100000-499999,N,66164,0
264010182,MAPLE MICRODEVELOPMENT,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,19456,1
264014146,WOMENS MOUNTAIN BIKING ASSOCIATION OF COS,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264016539,A HOUSE OF THE LIVING GOD CHURCH OF JESUS CHRIST COJC INC,T3,Independent,C7000,Preservation,Trust,1,0,N,5000,1
264019148,OREGON EDUCATION ASSOCIATION,T5,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
264026181,UTAH GERIATRICS SOCIETY,T3,Independent,C1200,Preservation,Trust,1,1-9999,N,5000,1
264028327,DENVER BIKE SHARING,T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,1889982,1
264029104,MEDINA RIVER PROTECTION FUND INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264033194,ARIZONA INTERFAITH ALLIANCE FOR WORKER JUSTICE,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264034080,THIRD WORLD FAMILY HUMANITARIAN,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264035629,UNIVERSITY OF WYOMING,T3,CompanySponsored,C5000,Preservation,Association,1,0,N,5000,0
264043874,OREGON EDUCATION ASSOCIATION,T5,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
264048906,YOUNG ATHLETES VOLUNTEER ORGANIZATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264049287,HARDIN VALLEY YOUTH SPORTS INC,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,5000,1
264050622,HIGH COUNTRY PERFORMING ARTS ASSOCIATION INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264052923,MOTHER BERNICE GIBSON EDUCATION FUND,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
264053415,VETERANS OF FOREIGN WARS OF THE UNITED STATES AUXILIARY DEPARTMENT,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264056167,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
264056548,JULIAETTA - KENDRICK HERITAGE FOUNDATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
264057998,STANWOOD THERAPEUTIC RIDING,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
264058732,CARSON VALLEY GIRLS SOFTBALL ASSOCIATION,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,36950,1
264059863,HUMAN & EQUAL RIGHTS ORGANIZERS,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264062176,WINE FOR WATER INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264064455,CASA DE AMISTAD INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
264070196,PROFESSIONAL APPRAISERS INFORMATION NEXUS OF NEVADA,T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
264071040,BOWEN THEORY EDUCATION CENTER INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264071617,SOLID FOUNDATION COMMUNITY DEVELOPMENT CORPORATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
264072865,TEXAS MASTER GARDENER ASSN INC,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
264074483,CLEARCREEK I S D SUPPORT GROUPS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
264080391,ST AUGUSTINE MUSIC FESTIVAL INC,T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,66761,1
264080512,RANCHO CUCAMONGA SAINTS IEJAAF,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264085217,GULF COAST WORSHIP,T3,Independent,C1200,Preservation,Trust,1,1-9999,N,5000,1
264090874,AMERICAN LEGION HIGH SCHOOL RODEO OF WYOMING INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,202956,0
264092444,DAWSON COUNTY WEE BOOKS PROGRAM INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264093075,COLORADO YOUTH BASEBALL CLUB,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264096137,FRIENDS AND VOLUNTEERS,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
264099552,STREAMLINER AQUATIC RECREATION INCORPORATED,T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,100886,0
264102993,COACHES SPORTS PHILOSOPHY NETWORK,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,0
264106369,STUDENTS SHOULDER TO SHOULDER,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,93672,1
264107535,DELTA LAMBDA OMEGA IVY CROWN COMMUNITY SERVICES,T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,418545,1
264111991,DEPARTMENT OF MONTANA LADIES AUXILIARY TO THE VFW OF THE U S,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264112133,DEPARTMENT OF WYOMING VFW AUXILIARY,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264121958,CAMEO OF LEE COUNTY,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264123209,VETERANS OF FOREIGN WARS OF THE UNITED STATES AUXILIARY DEPARTMENT,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264126595,TERRY FARRELL FIREFIGHTERS FUND CA INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264128116,HELPING HAND DBA MORTGAGE MINDER BORROWER BACKSTOP,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
264130157,AMERICAN CHARITIES INC,T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,963744,1
264134239,HOOVER BASEBALL CLUB INC,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
264134740,ASSOCIATION OF TRADITIONAL HOOKING ARTISTS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
264136041,VIVIANA ENRIQUE BALLET FOLKLORICO EN AZTLAN DANCE THEATRE COMPANY AN,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
264145308,LOUISIANA ASSOCIATION OF PERSONAL FINANCIAL ACHIEVEMENT,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,11139,1
264153323,CHILDREN WORLD FOUNDATION INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264156436,HOPEFUL SPIRIT INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264160971,DIAGNOSTIC MICROBIOLOGY DEVELOPMENT PROGRAM,T3,Independent,C1200,Preservation,Trust,1,1M-5M,N,1350876,1
264162224,DUNAMIS ACADEMY,T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,117333,0
264167238,EARTHEN VESSEL MINISTRIES INC,T3,Independent,C7000,Preservation,Trust,1,0,N,5000,1
264167282,VISALIA SOUTH AMERICAN LITTLE LEAGUE,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,373101,1
264171861,CANYON HIGH SCHOOL EDUCATION FOUNDATION,T3,Independent,C1000,Preservation,Association,1,100000-499999,N,145528,0
264173054,DEPARTMENT OF MONTANA LADIES AUXILIARY TO THE VFW OF THE U S,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264173098,VETERANS OF FOREIGN WARS OF THE UNITED STATES AUXILIARY DEPARTMENT,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264173491,MEMORIAL ORCHESTRA BOOSTER ASSOCIATION,T3,Independent,C1000,Preservation,Association,1,0,N,5000,0
264175450,SUMNER SPAY NEUTER ALLIANCE,T3,Independent,C1240,Preservation,Trust,1,25000-99999,N,634245,1
264175869,INTERNATIONAL PERSONNEL ASSESSMENT COUNCIL,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,169013,1
264177227,THE UNITED STATES PONY CLUBS INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
264177379,CLEARCREEK I S D SUPPORT GROUPS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
264177621,TIM MCCARTY MINISTRIES INC,T3,Independent,C2100,Preservation,Trust,1,0,N,5000,1
264177703,ETHOS MINISTRIES,T3,Independent,C1270,Preservation,Trust,1,0,N,5000,1
264178696,FLORIDA EDUCATION ASSOCIATION,T5,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
264180861,MOTHERS RASING CHILDREN ALONE,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
264181547,YOUTH YOUNG AMERICANS HERE ON OPERATION INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,14072,1
264182063,BOTHELL LADY COUGS BASKETBALL BOOSTER CLUB,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
264182208,TUMAINI VENTURES INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264182882,GREATER BRAZORIA SPORTS ASSOC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264185006,MONTEREY PARK SPORTS CLUB BASEBALL,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,72053,1
264186713,TENNESSEE ORDER OF THE EASTERN STAR,T8,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264188737,BOULDER OUTREACH FOR HOMELESS OVERFLOW,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,50936,1
264193362,MHSR MEDICAL CENTER,T3,Independent,C1000,Heathcare,Trust,1,0,N,5000,0
264196029,DOGEDEN PET ADOPTIONS INC,T3,Independent,C1400,Preservation,Trust,1,0,N,5000,1
264198446,MUSANA COMMUNITY DEVELOPMENT ORGANIZATION,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,573624,1
264200019,ROGER JENNINGS DAVIS MEMORIAL FUND INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264205054,FONTANA INTERNATIONAL SOCCER ACADEMY,T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,5924,1
264214242,INMATE INVESTMENT FUND,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
264218534,OUTLET PLACE FOR WOMEN,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
264220872,NORTHWEST ARKANSAS TRIATHLETES,T7,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
264222695,AMERICAN YOUTH FOOTBALL INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,5000,1
264228889,SOUTHERN NEVADA MEDICAL INDUSTRY COALITION,T6,Independent,C1000,ProductDev,Trust,1,100000-499999,N,52754,0
264230898,BARRETT HOSPITAL DEVELOPMENT CORPORATION,T3,Independent,C1200,Heathcare,Trust,1,1M-5M,N,36458138,0
264232963,ASSOCIATION FOR VASCULAR ACCESS,T6,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,1
264236328,FRIENDS OF THE HOLLYWOOD CAP PARK,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,230372,0
264237505,PONY UP RESCUE FOR EQUINES,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264238295,CALIFORNIA PODIATRIC MEDICAL ASSOC,T6,CompanySponsored,C2000,ProductDev,Trust,1,0,N,5000,0
264241700,CALIFORNIA STATE CHAPER WOMENS COUNCIL OF REALTORS,T6,CompanySponsored,C2000,ProductDev,Association,1,0,N,5000,1
264243357,KNIGHTS OF COLUMBUS,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
264244733,LIBERTAD MINISTRIES,T3,Independent,C7100,Preservation,Trust,1,0,N,5000,1
264245024,VFW AUXILIARY DEPARTMENT OF OKLAHOMA INC,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264245045,TENNESSEE ORTHOPAEDIC FOUNDATION FOR EDUCATION AND RESEARCH TOFER,T3,Independent,C2000,Heathcare,Trust,1,25000-99999,N,34555,1
264245277,VFW AUXILIARY DEPARTMENT OF OKLAHOMA INC,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264250581,VIKING DUGOUT CLUB INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264252982,CALIFORNIA GARDEN CLUBS INC,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
264254306,RED ROOSTER MARKETING ASSOCIATION,T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
264259426,WIMBUM COMMUNITY FOUNDATION,T3,Independent,C1200,Preservation,Trust,1,1-9999,N,7638,1
264263977,REAL MEN REAL HEROES INC,T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,51149,1
264275938,REVEALED INTERNATIONAL WOMENS EMPOWERMENT NETWORK INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264277339,ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
264277350,HEALING SPECIES,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
264278703,NORTHWEST LOUISIANA MILITARY SUPPORT FOUNDATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264280873,WINGS OF HOPE CHARITABLE FUND,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264281101,SUSTAINABLE ENERGY & ENVIRONMENTAL NETWORK,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264293421,PARADISE YOUTH AND RECREATION ASSOCIATION,T3,Independent,C1000,Preservation,Association,1,100000-499999,N,39765,1
264294424,STEVE AND CLAUDIA RICKORDS-FRANKE SAFE HARBOR,T3,Independent,C4000,Preservation,Trust,1,0,N,5000,1
264295110,HORIZONMINDS CONSULTING,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
264299346,INSTITUTE FOR APPLIED TINKERING,T3,Independent,C2000,Preservation,Trust,1,1M-5M,N,944191,1
264301793,WILDLIFE REHABILITATION CENTER OF NORTHERN UTAH,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,154616,1
264308257,HOUSTON FAITH FAMILY CHURCH INC,T3,Independent,C7100,Preservation,Trust,1,100000-499999,N,18260,1
264310719,SOUTHERN SPORTSMEN FOR YOUTH & PHYSICALLY CHALLENGED HUNTERS,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,36965,1
264318379,FLORIDIANS FOR TAX FAIRNESS INC,T4,Independent,C3000,ProductDev,Trust,1,0,N,5000,1
264318626,AMERICAN SADDLEBRED ASSOCIATION OF ARIZONA,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,32932,1
264319291,SUPPORT FOR HUMANITARIANISM THROUGH INTERCONTINENTAL PROJECTS INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264319548,COOS RECREATION EDUCATION ART THEATRE ENHANCEMENT CENTER,T3,Independent,C1200,Preservation,Association,1,0,N,5000,1
264320036,WEST OLYMPIA COMMUNITY VISIONING GROUP,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264324683,D2L REVOLUTION INC,T3,Independent,C2700,Preservation,Trust,1,100000-499999,N,96438,1
264329248,CENTER FOR EDUCATION AND INFORMATION SERVICES,T3,Independent,C2100,Preservation,Trust,1,0,N,5000,1
264332557,CALIFORNIA PODIATRIC MEDICAL ASSOC,T6,CompanySponsored,C2000,ProductDev,Trust,1,0,N,5000,0
264336460,FOR THE CHILDREN ECUADOR INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,95141,1
264338406,HEALING & RESTORING TOGETHER INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
264341172,VFW AUXILIARY DEPARTMENT OF MISSISSIPPI,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264341310,VFW AUXILIARY DEPARTMENT OF MISSISSIPPI,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264341433,VFW AUXILIARY DEPARTMENT OF MISSISSIPPI,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264341555,VFW AUXILIARY DEPARTMENT OF MISSISSIPPI,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
264341807,FOOTHILLS CARING CORPS INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,519835,0
264345816,RAYTOWN TOUCHDOWN CLUB CO,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
264346872,MIDWEST MITIGATION OVERSIGHT ASSOCIATION INCORPORATED,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,373534,1
264350374,NATIONAL UTILITY CONTRACTORS ASSOCIATION INC,T6,CompanySponsored,C2000,ProductDev,Trust,1,25000-99999,N,8353,1
264350777,OREGON ASSOCIATION FOR BEHAVIOR ANALYSIS,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
264352665,NATIONAL YOUTH LITERACY & OBESITY FIGHT,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,0
264365733,JOHN PAUL II ADVENTURE INSTITUTE,T3,Independent,C7000,Preservation,Trust,1,25000-99999,N,18015,0
